fetch_ts_utc,fetch_ts_ist,symbol,expiry_date,strike,option_type,underlying_value,bid_price,bid_qty,ask_price,ask_qty,ltp,mid_price,open_interest,change_in_oi,total_traded_volume,pchange_vs_prev_close,nse_iv,delta,gamma,theta,vega,vanna,charm,vomma,speed,zomma,color,veta,omega,dual_delta,dual_gamma,time_to_expiry_years,futures_price,implied_cost_of_carry,dividend_yield_used,dividend_yield_source,risk_free_rate_used,india_vix,lot_size,underlying_day_open,underlying_day_high,underlying_day_low,underlying_prev_close,price_source_for_iv,data_quality_flag
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,61000.0,CE,72954.05,10327.3,550,13881.85,550,0.0,12104.575,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,73160,0.03946661405259174,0.009899999999999999,index_dividend_yield,0.065,11.29,25,73081.3,73210.35,72872.05,72947.45,mid_price,no_nse_iv
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,61000.0,PE,0,,0,,0,0.0,,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,,,,,,11.29,25,73081.3,73210.35,72872.05,72947.45,none,no_price_available
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,61500.0,CE,72954.05,9889.75,550,13357,550,0.0,11623.375,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,73160,0.03946661405259174,0.009899999999999999,index_dividend_yield,0.065,11.29,25,73081.3,73210.35,72872.05,72947.45,mid_price,no_nse_iv
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,61500.0,PE,0,,0,,0,0.0,,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,,,,,,11.29,25,73081.3,73210.35,72872.05,72947.45,none,no_price_available
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,62000.0,CE,72954.05,9453.3,550,12824.7,550,0.0,11139.0,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,73160,0.03946661405259174,0.009899999999999999,index_dividend_yield,0.065,11.29,25,73081.3,73210.35,72872.05,72947.45,mid_price,no_nse_iv
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,62000.0,PE,0,,0,,0,0.0,,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,,,,,,11.29,25,73081.3,73210.35,72872.05,72947.45,none,no_price_available
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,62500.0,CE,72954.05,9016.75,550,12231.75,550,0.0,10624.25,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,73160,0.03946661405259174,0.009899999999999999,index_dividend_yield,0.065,11.29,25,73081.3,73210.35,72872.05,72947.45,mid_price,no_nse_iv
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,62500.0,PE,0,,0,,0,0.0,,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,,,,,,11.29,25,73081.3,73210.35,72872.05,72947.45,none,no_price_available
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,63000.0,CE,72954.05,8579.3,550,11698.35,550,0.0,10138.825,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,73160,0.03946661405259174,0.009899999999999999,index_dividend_yield,0.065,11.29,25,73081.3,73210.35,72872.05,72947.45,mid_price,no_nse_iv
2026-09-03T08:17:17.555777+00:00,2026-09-03T13:47:17.555777+05:30,NIFTYNXT50,29-Sep-2026,63000.0,PE,0,,0,,0,0.0,,0,0,0,0,0,,,,,,,,,,,,,,,0.07142828653675165,,,,,,11.29,25,73081.3,73210.35,72872.05,72947.45,none,no_price_available
